REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,VALUE,SUBPARTS
2016,Lansing,1007419,2320 POWER PLANT DRIVE,43.3359,-91.1672,LANSING,Allamakee,IA,52151,ALLIANT ENERGY CORP (100%),1012096,"C,D"
2016,Lansing Smith Generating Plant,1001491,4300 HIGHWAY 2300,30.2689,-85.7003,SOUTHPORT,Bay,FL,32409,SOUTHERN CO (100%),1399303,"C,D"
2016,Laramie Enegy LLC (Gathering And Boosting),1012785,"1401 Seventeenth Street, Suite 1401",39.75099,-104.99733,Denver,DENVER COUNTY,CO,80202,,104474,W
2016,Laramie River,1001045,HWY 320,42.1103,-104.8828,WHEATLAND,Platte,WY,82070,BASIN ELECTRIC POWER COOPERATIVE (42.27%); HEARTLAND CONSUMERS POWER DISTRICT (3%); TRI-STATE GENERATION & TRANSMISSION (24.13%); WESTERN MINNESOTA MUNICIPAL POWER AGENCY (16.47%); LINCOLN ELECTRIC SYSTEM (12.76%); WYOMING MUNICIPAL POWER AGENCY (1.37%),11444554,D
2016,Laredo,1006725,7300 CPL Road,27.5667,-99.5083,Laredo,Webb,TX,78041,TOPAZ POWER GROUP LLC (100%),129471,D
2016,Laredo Basin 430 B&G,1012359,"15 W 6th Street, Suite 900",36.150442,-95.98975,Tulsa,TULSA,OK,74119,LAREDO PETROLEUM (100%),18262,W
2016,"Laredo Energy 220 Gulf Basin (LA, TX)",1009683,13430 Northwest Freeway Suite 1000,29.850591,-95.507729,Houston,HARRIS COUNTY,TX,77040,LAREDO ENERGY LLC (100%),17513,W
2016,Laredo Petroleum Basin 430,1009056,"15 W. Sixth Street, Suite 1800",36.1433174,-95.9911897,Tulsa,,OK,74119,LAREDO PETROLEUM (100%),131769,W
2016,Larkspur Energy Faciity,1000147,9355 OTAY MESA ROAD,32.5672,-116.9444,SAN DIEGO,San Diego,CA,92154,MITSUBISHI CORP (AMERICAS) (100%),25706,D
2016,Laskin Energy Center,1000686,5699 Colby Lake Road,47.5306,-92.1619,Hoyt Lakes,St. Louis,MN,55750,ALLETE INC (100%),9663,"C,D"
2016,Lauderdale,1007471,4300 SOUTHWEST 42ND STREET,26.0681,-80.1983,FORT LAUDERDALE,Broward,FL,33314,FPL GROUP INC (100%),1467727,"C,D"
2016,Laurel Ridge/Rager Mountain Compressor Station,1010314,555 Dishong Mountain Road,40.421956,-78.920581,Johnstown,CAMBRIA,PA,15906,EQT CORP (100%),26167,"C,W"
2016,Lauscha Fiber International,1011691,105 East Port Lane,33.044777,-80.210887,Summerville,DORCHESTER,SC,29483,UNIFRAX I LLC (100%),25287,C
2016,Lawrenceburg Energy Facility,1000138,582 W EADS PARKWAY,39.0913,-84.8667,LAWRENCEBURG,Dearborn,IN,47025,AMERICAN ELECTRIC POWER (100%),3003133,"C,D"
2016,Le Norman Operating LLC - 360 - Anadarko Basin,1010258,"4700 Gaillardia Pkwy., Ste. 200",35.61069,-97.60779,Oklahoma City,OKLAHOMA,OK,73142,TEMPLAR ENERGY LLC (100%),206892,W
2016,"Leaf River Energy Center, LLC",1011650,855 SC Road 5,31.817976,-89.451315,Taylorsville,SMITH COUNTY,MS,39168,MACQUARIE INFRASTRUCTURE CO LLC (100%),23081,"C,W"
2016,Lebanon,1002427,1157 State Route 122 W.,39.48695,-84.22305,Lebanon,WARREN COUNTY,OH,45036,Spectra Energy (100%),28803,"C,W"
2016,"Lee County Generating Station, LLC",1001380,1674 RED BRICK RD,41.8287,-89.4054,DIXON,Lee,IL,61021,DYNEGY INC (100%),38957,D
2016,Legacy Reserves Basin 430,1011498,"303 West Wall, Suite 1800",31.99692,-102.077654,Midland,MIDLAND COUNTY,TX,79702,LEGACY RESERVES OPERATING LP (100%),72859,W
